,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
363,"frozenset({53, 85, 86})",frozenset({34}),0.5672082717872969,0.9741506646971935,0.5672082717872969,1.0,1.026535253980288,0.014661956803955212,inf
364,"frozenset({34, 85})","frozenset({53, 86})",0.9741506646971935,0.5672082717872969,0.5672082717872969,0.5822592873388932,1.026535253980288,0.014661956803955212,1.0360295635436578
365,"frozenset({34, 53})","frozenset({85, 86})",0.5672082717872969,0.9753815854258986,0.5672082717872969,1.0,1.0252397778899545,0.013963768384719244,inf
366,"frozenset({34, 86})","frozenset({53, 85})",0.9731659281142294,0.5672082717872969,0.5672082717872969,0.5828484695168227,1.0275739944346065,0.015220507539344008,1.037492845133302
367,"frozenset({53, 85})","frozenset({34, 86})",0.5672082717872969,0.9731659281142294,0.5672082717872969,1.0,1.0275739944346067,0.015220507539344008,inf
368,"frozenset({85, 86})","frozenset({34, 53})",0.9753815854258986,0.5672082717872969,0.5672082717872969,0.5815244825845532,1.0252397778899545,0.013963768384719244,1.0342103903369901
369,"frozenset({53, 86})","frozenset({34, 85})",0.5672082717872969,0.9741506646971935,0.5672082717872969,1.0,1.026535253980288,0.014661956803955212,inf
370,frozenset({34}),"frozenset({53, 85, 86})",0.9741506646971935,0.5672082717872969,0.5672082717872969,0.5822592873388932,1.026535253980288,0.014661956803955212,1.0360295635436578
371,frozenset({85}),"frozenset({34, 53, 86})",1.0,0.5672082717872969,0.5672082717872969,0.5672082717872969,1.0,0.0,1.0
372,frozenset({53}),"frozenset({34, 85, 86})",0.5672082717872969,0.9731659281142294,0.5672082717872969,1.0,1.0275739944346067,0.015220507539344008,inf
373,frozenset({86}),"frozenset({34, 53, 85})",0.9753815854258986,0.5672082717872969,0.5672082717872969,0.5815244825845532,1.0252397778899545,0.013963768384719244,1.0342103903369901
374,"frozenset({90, 34, 85})",frozenset({53}),0.8980797636632201,0.5672082717872969,0.5672082717872969,0.6315789473684211,1.1134868421052633,0.05781000111273782,1.1747204051487656
375,"frozenset({90, 53, 85})",frozenset({34}),0.5672082717872969,0.9741506646971935,0.5672082717872969,1.0,1.026535253980288,0.014661956803955212,inf
376,"frozenset({90, 34, 53})",frozenset({85}),0.5672082717872969,1.0,0.5672082717872969,1.0,1.0,0.0,inf
377,"frozenset({34, 53, 85})",frozenset({90}),0.5672082717872969,0.9217134416543574,0.5672082717872969,1.0,1.0849358974358976,0.04440478346340726,inf
378,"frozenset({90, 85})","frozenset({34, 53})",0.9217134416543574,0.5672082717872969,0.5672082717872969,0.6153846153846154,1.0849358974358974,0.04440478346340726,1.125258493353028
379,"frozenset({90, 34})","frozenset({53, 85})",0.8980797636632201,0.5672082717872969,0.5672082717872969,0.6315789473684211,1.1134868421052633,0.05781000111273782,1.1747204051487656
380,"frozenset({90, 53})","frozenset({34, 85})",0.5672082717872969,0.9741506646971935,0.5672082717872969,1.0,1.026535253980288,0.014661956803955212,inf
381,"frozenset({34, 85})","frozenset({90, 53})",0.9741506646971935,0.5672082717872969,0.5672082717872969,0.5822592873388932,1.026535253980288,0.014661956803955212,1.0360295635436578
382,"frozenset({53, 85})","frozenset({90, 34})",0.5672082717872969,0.8980797636632201,0.5672082717872969,1.0,1.1134868421052633,0.05781000111273782,inf
383,"frozenset({34, 53})","frozenset({90, 85})",0.5672082717872969,0.9217134416543574,0.5672082717872969,1.0,1.0849358974358976,0.04440478346340726,inf
384,frozenset({90}),"frozenset({34, 53, 85})",0.9217134416543574,0.5672082717872969,0.5672082717872969,0.6153846153846154,1.0849358974358974,0.04440478346340726,1.125258493353028
385,frozenset({85}),"frozenset({90, 34, 53})",1.0,0.5672082717872969,0.5672082717872969,0.5672082717872969,1.0,0.0,1.0
386,frozenset({34}),"frozenset({90, 53, 85})",0.9741506646971935,0.5672082717872969,0.5672082717872969,0.5822592873388932,1.026535253980288,0.014661956803955212,1.0360295635436578
387,frozenset({53}),"frozenset({90, 34, 85})",0.5672082717872969,0.8980797636632201,0.5672082717872969,1.0,1.1134868421052633,0.05781000111273782,inf
388,"frozenset({90, 34, 53})",frozenset({86}),0.5672082717872969,0.9753815854258986,0.5672082717872969,1.0,1.0252397778899545,0.013963768384719244,inf
389,"frozenset({90, 34, 86})",frozenset({53}),0.897095027080256,0.5672082717872969,0.5672082717872969,0.632272228320527,1.114709110867179,0.058368551848126615,1.1769351176172316
390,"frozenset({90, 53, 86})",frozenset({34}),0.5672082717872969,0.9741506646971935,0.5672082717872969,1.0,1.026535253980288,0.014661956803955212,inf
391,"frozenset({34, 53, 86})",frozenset({90}),0.5672082717872969,0.9217134416543574,0.5672082717872969,1.0,1.0849358974358976,0.04440478346340726,inf
392,"frozenset({90, 34})","frozenset({53, 86})",0.8980797636632201,0.5672082717872969,0.5672082717872969,0.6315789473684211,1.1134868421052633,0.05781000111273782,1.1747204051487656
393,"frozenset({90, 53})","frozenset({34, 86})",0.5672082717872969,0.9731659281142294,0.5672082717872969,1.0,1.0275739944346067,0.015220507539344008,inf
394,"frozenset({90, 86})","frozenset({34, 53})",0.897095027080256,0.5672082717872969,0.5672082717872969,0.632272228320527,1.114709110867179,0.058368551848126615,1.1769351176172316
395,"frozenset({34, 53})","frozenset({90, 86})",0.5672082717872969,0.897095027080256,0.5672082717872969,1.0,1.114709110867179,0.058368551848126615,inf
396,"frozenset({34, 86})","frozenset({90, 53})",0.9731659281142294,0.5672082717872969,0.5672082717872969,0.5828484695168227,1.0275739944346065,0.015220507539344008,1.037492845133302
397,"frozenset({53, 86})","frozenset({90, 34})",0.5672082717872969,0.8980797636632201,0.5672082717872969,1.0,1.1134868421052633,0.05781000111273782,inf
398,frozenset({90}),"frozenset({34, 53, 86})",0.9217134416543574,0.5672082717872969,0.5672082717872969,0.6153846153846154,1.0849358974358974,0.04440478346340726,1.125258493353028
399,frozenset({34}),"frozenset({90, 53, 86})",0.9741506646971935,0.5672082717872969,0.5672082717872969,0.5822592873388932,1.026535253980288,0.014661956803955212,1.0360295635436578
400,frozenset({53}),"frozenset({90, 34, 86})",0.5672082717872969,0.897095027080256,0.5672082717872969,1.0,1.114709110867179,0.058368551848126615,inf
401,frozenset({86}),"frozenset({90, 34, 53})",0.9753815854258986,0.5672082717872969,0.5672082717872969,0.5815244825845532,1.0252397778899545,0.013963768384719244,1.0342103903369901
402,"frozenset({34, 59, 85})",frozenset({86}),0.6134908911866076,0.9753815854258986,0.6134908911866076,1.0,1.0252397778899545,0.015103173096666866,inf
403,"frozenset({34, 59, 86})",frozenset({85}),0.6134908911866076,1.0,0.6134908911866076,1.0,1.0,0.0,inf
404,"frozenset({59, 85, 86})",frozenset({34}),0.6134908911866076,0.9741506646971935,0.6134908911866076,1.0,1.026535253980288,0.0158583317515002,inf
405,"frozenset({34, 59})","frozenset({85, 86})",0.6134908911866076,0.9753815854258986,0.6134908911866076,1.0,1.0252397778899545,0.015103173096666866,inf
406,"frozenset({34, 85})","frozenset({59, 86})",0.9741506646971935,0.6134908911866076,0.6134908911866076,0.6297700277988375,1.026535253980288,0.0158583317515002,1.0439703369109854
407,"frozenset({59, 86})","frozenset({34, 85})",0.6134908911866076,0.9741506646971935,0.6134908911866076,1.0,1.026535253980288,0.0158583317515002,inf
408,"frozenset({85, 86})","frozenset({34, 59})",0.9753815854258986,0.6134908911866076,0.6134908911866076,0.6289752650176679,1.0252397778899547,0.015103173096666866,1.0417340742303816
409,frozenset({34}),"frozenset({59, 85, 86})",0.9741506646971935,0.6134908911866076,0.6134908911866076,0.6297700277988375,1.026535253980288,0.0158583317515002,1.0439703369109854
410,frozenset({85}),"frozenset({34, 59, 86})",1.0,0.6134908911866076,0.6134908911866076,0.6134908911866076,1.0,0.0,1.0
411,frozenset({86}),"frozenset({34, 59, 85})",0.9753815854258986,0.6134908911866076,0.6134908911866076,0.6289752650176679,1.0252397778899547,0.015103173096666866,1.0417340742303816
412,"frozenset({90, 59, 34})",frozenset({85}),0.5593303791235844,1.0,0.5593303791235844,1.0,1.0,0.0,inf
413,frozenset({85}),"frozenset({90, 59, 34})",1.0,0.5593303791235844,0.5593303791235844,0.5593303791235844,1.0,0.0,1.0
414,"frozenset({90, 59, 34})",frozenset({86}),0.5593303791235844,0.9753815854258986,0.5593303791235844,1.0,1.0252397778899545,0.013769827157153691,inf
415,"frozenset({90, 59, 86})",frozenset({34}),0.5593303791235844,0.9741506646971935,0.5593303791235844,1.0,1.026535253980288,0.014458318515011448,inf
416,"frozenset({90, 34})","frozenset({59, 86})",0.8980797636632201,0.6134908911866076,0.5593303791235844,0.6228070175438596,1.0151854354988594,0.008366624557177627,1.0246985675517843
417,"frozenset({90, 86})","frozenset({34, 59})",0.897095027080256,0.6134908911866076,0.5593303791235844,0.6234906695938529,1.0162997993138967,0.008970751481044315,1.0265591782186603
418,"frozenset({34, 59})","frozenset({90, 86})",0.6134908911866076,0.897095027080256,0.5593303791235844,0.9117174959871588,1.0162997993138965,0.008970751481044315,1.165632693254553
419,"frozenset({59, 86})","frozenset({90, 34})",0.6134908911866076,0.8980797636632201,0.5593303791235844,0.9117174959871588,1.0151854354988594,0.008366624557177627,1.1544783134147967
420,frozenset({34}),"frozenset({90, 59, 86})",0.9741506646971935,0.5593303791235844,0.5593303791235844,0.5741723527925195,1.026535253980288,0.014458318515011448,1.0348544153163064
421,frozenset({86}),"frozenset({90, 59, 34})",0.9753815854258986,0.5593303791235844,0.5593303791235844,0.5734477536597677,1.0252397778899545,0.013769827157153691,1.0330964721374902
422,"frozenset({34, 85, 63})",frozenset({86}),0.5839487936976858,0.9753815854258986,0.5839487936976858,1.0,1.0252397778899545,0.014375893493296044,inf
423,"frozenset({34, 86, 63})",frozenset({85}),0.5839487936976858,1.0,0.5839487936976858,1.0,1.0,0.0,inf
424,"frozenset({85, 86, 63})",frozenset({34}),0.5839487936976858,0.9741506646971935,0.5839487936976858,1.0,1.026535253980288,0.01509468816796089,inf
425,"frozenset({34, 85})","frozenset({86, 63})",0.9741506646971935,0.5839487936976858,0.5839487936976858,0.5994440232499368,1.026535253980288,0.01509468816796089,1.0386843049452728
426,"frozenset({34, 63})","frozenset({85, 86})",0.5839487936976858,0.9753815854258986,0.5839487936976858,1.0,1.0252397778899545,0.014375893493296044,inf
427,"frozenset({85, 86})","frozenset({34, 63})",0.9753815854258986,0.5839487936976858,0.5839487936976858,0.5986875315497223,1.0252397778899547,0.014375893493296044,1.0367263392262696
428,"frozenset({86, 63})","frozenset({34, 85})",0.5839487936976858,0.9741506646971935,0.5839487936976858,1.0,1.026535253980288,0.01509468816796089,inf
429,frozenset({34}),"frozenset({85, 86, 63})",0.9741506646971935,0.5839487936976858,0.5839487936976858,0.5994440232499368,1.026535253980288,0.01509468816796089,1.0386843049452728
430,frozenset({85}),"frozenset({34, 86, 63})",1.0,0.5839487936976858,0.5839487936976858,0.5839487936976858,1.0,0.0,1.0
431,frozenset({86}),"frozenset({34, 85, 63})",0.9753815854258986,0.5839487936976858,0.5839487936976858,0.5986875315497223,1.0252397778899547,0.014375893493296044,1.0367263392262696
432,"frozenset({90, 34, 63})",frozenset({85}),0.5297882816346627,1.0,0.5297882816346627,1.0,1.0,0.0,inf
433,frozenset({85}),"frozenset({90, 34, 63})",1.0,0.5297882816346627,0.5297882816346627,0.5297882816346627,1.0,0.0,1.0
434,"frozenset({90, 34, 63})",frozenset({86}),0.5297882816346627,0.9753815854258986,0.5297882816346627,1.0,1.0252397778899545,0.013042547553782868,inf
435,"frozenset({90, 86, 63})",frozenset({34}),0.5297882816346627,0.9741506646971935,0.5297882816346627,1.0,1.026535253980288,0.01369467493147214,inf
436,"frozenset({90, 34})","frozenset({86, 63})",0.8980797636632201,0.5839487936976858,0.5297882816346627,0.5899122807017544,1.0102123457885863,0.00535568699922262,1.0145419790045735
437,"frozenset({90, 86})","frozenset({34, 63})",0.897095027080256,0.5839487936976858,0.5297882816346627,0.5905598243688255,1.0113212506687055,0.005930722738954453,1.0161465119072606
438,"frozenset({34, 63})","frozenset({90, 86})",0.5839487936976858,0.897095027080256,0.5297882816346627,0.9072512647554807,1.0113212506687055,0.005930722738954453,1.1095027080256041
439,"frozenset({86, 63})","frozenset({90, 34})",0.5839487936976858,0.8980797636632201,0.5297882816346627,0.9072512647554807,1.0102123457885863,0.00535568699922262,1.0988854572311009
440,frozenset({34}),"frozenset({90, 86, 63})",0.9741506646971935,0.5297882816346627,0.5297882816346627,0.5438463482436189,1.026535253980288,0.01369467493147214,1.0308187089039553
441,frozenset({86}),"frozenset({90, 34, 63})",0.9753815854258986,0.5297882816346627,0.5297882816346627,0.5431600201918223,1.0252397778899545,0.013042547553782868,1.029270070808545
442,"frozenset({34, 67, 85})",frozenset({86}),0.5494830132939439,0.9753815854258986,0.5494830132939439,1.0,1.0252397778899545,0.01352740062269675,inf
443,"frozenset({34, 67, 86})",frozenset({85}),0.5494830132939439,1.0,0.5494830132939439,1.0,1.0,0.0,inf
444,"frozenset({34, 85, 86})",frozenset({67}),0.9731659281142294,0.5494830132939439,0.5494830132939439,0.564634454844422,1.0275739944346067,0.014744866678739532,1.0348016551127484
445,"frozenset({67, 85, 86})",frozenset({34}),0.5494830132939439,0.9741506646971935,0.5494830132939439,1.0,1.026535253980288,0.014203770653831604,inf
446,"frozenset({34, 67})","frozenset({85, 86})",0.5494830132939439,0.9753815854258986,0.5494830132939439,1.0,1.0252397778899545,0.01352740062269675,inf
447,"frozenset({34, 85})","frozenset({67, 86})",0.9741506646971935,0.5494830132939439,0.5494830132939439,0.5640636846095527,1.026535253980288,0.014203770653831604,1.0334467921135444
448,"frozenset({34, 86})","frozenset({67, 85})",0.9731659281142294,0.5494830132939439,0.5494830132939439,0.564634454844422,1.0275739944346067,0.014744866678739532,1.0348016551127484
449,"frozenset({67, 85})","frozenset({34, 86})",0.5494830132939439,0.9731659281142294,0.5494830132939439,1.0,1.0275739944346067,0.014744866678739532,inf
450,"frozenset({67, 86})","frozenset({34, 85})",0.5494830132939439,0.9741506646971935,0.5494830132939439,1.0,1.026535253980288,0.014203770653831604,inf
451,"frozenset({85, 86})","frozenset({34, 67})",0.9753815854258986,0.5494830132939439,0.5494830132939439,0.563351842503786,1.0252397778899547,0.01352740062269675,1.0317620238898233
452,frozenset({34}),"frozenset({67, 85, 86})",0.9741506646971935,0.5494830132939439,0.5494830132939439,0.5640636846095527,1.026535253980288,0.014203770653831604,1.0334467921135444
453,frozenset({67}),"frozenset({34, 85, 86})",0.5494830132939439,0.9731659281142294,0.5494830132939439,1.0,1.0275739944346067,0.014744866678739532,inf
454,frozenset({85}),"frozenset({34, 67, 86})",1.0,0.5494830132939439,0.5494830132939439,0.5494830132939439,1.0,0.0,1.0
455,frozenset({86}),"frozenset({34, 67, 85})",0.9753815854258986,0.5494830132939439,0.5494830132939439,0.563351842503786,1.0252397778899547,0.01352740062269675,1.0317620238898233
456,"frozenset({34, 76, 85})",frozenset({86}),0.5396356474643033,0.9753815854258986,0.5396356474643033,1.0,1.0252397778899545,0.01328497408823981,inf
457,"frozenset({34, 76, 86})",frozenset({85}),0.5396356474643033,1.0,0.5396356474643033,1.0,1.0,0.0,inf
458,"frozenset({34, 85, 86})",frozenset({76}),0.9731659281142294,0.5396356474643033,0.5396356474643033,0.5545155578041994,1.0275739944346067,0.014480621756181478,1.0334016385994373
459,"frozenset({76, 85, 86})",frozenset({34}),0.5396356474643033,0.9741506646971935,0.5396356474643033,1.0,1.026535253980288,0.013949222792651872,inf
460,"frozenset({34, 76})","frozenset({85, 86})",0.5396356474643033,0.9753815854258986,0.5396356474643033,1.0,1.0252397778899545,0.01328497408823981,inf
461,"frozenset({34, 85})","frozenset({76, 86})",0.9741506646971935,0.5396356474643033,0.5396356474643033,0.5539550164265857,1.026535253980288,0.013949222792651872,1.0321029705290379
462,"frozenset({34, 86})","frozenset({76, 85})",0.9731659281142294,0.5396356474643033,0.5396356474643033,0.5545155578041994,1.0275739944346067,0.014480621756181478,1.0334016385994373
463,"frozenset({76, 85})","frozenset({34, 86})",0.5396356474643033,0.9731659281142294,0.5396356474643033,1.0,1.0275739944346067,0.014480621756181478,inf
464,"frozenset({76, 86})","frozenset({34, 85})",0.5396356474643033,0.9741506646971935,0.5396356474643033,1.0,1.026535253980288,0.013949222792651872,inf
465,"frozenset({85, 86})","frozenset({34, 76})",0.9753815854258986,0.5396356474643033,0.5396356474643033,0.553255931347804,1.0252397778899545,0.01328497408823981,1.0304878896872487
466,frozenset({34}),"frozenset({76, 85, 86})",0.9741506646971935,0.5396356474643033,0.5396356474643033,0.5539550164265857,1.026535253980288,0.013949222792651872,1.0321029705290379
467,frozenset({76}),"frozenset({34, 85, 86})",0.5396356474643033,0.9731659281142294,0.5396356474643033,1.0,1.0275739944346067,0.014480621756181478,inf
468,frozenset({85}),"frozenset({34, 76, 86})",1.0,0.5396356474643033,0.5396356474643033,0.5396356474643033,1.0,0.0,1.0
469,frozenset({86}),"frozenset({34, 76, 85})",0.9753815854258986,0.5396356474643033,0.5396356474643033,0.553255931347804,1.0252397778899545,0.01328497408823981,1.0304878896872487
470,"frozenset({90, 34, 85})",frozenset({86}),0.8980797636632201,0.9753815854258986,0.897095027080256,0.9989035087719298,1.0241156114668295,0.021124563359508075,22.45199409157985
471,"frozenset({90, 34, 86})",frozenset({85}),0.897095027080256,1.0,0.897095027080256,1.0,1.0,0.0,inf
472,"frozenset({90, 85, 86})",frozenset({34}),0.897095027080256,0.9741506646971935,0.897095027080256,1.0,1.026535253980288,0.023189310153477805,inf
473,"frozenset({34, 85, 86})",frozenset({90}),0.9731659281142294,0.9217134416543574,0.897095027080256,0.9218315203642803,1.0001281078311182,0.00011491017733267217,1.0015105667971687
474,"frozenset({90, 34})","frozenset({85, 86})",0.8980797636632201,0.9753815854258986,0.897095027080256,0.9989035087719298,1.0241156114668295,0.021124563359508075,22.45199409157985
475,"frozenset({90, 85})","frozenset({34, 86})",0.9217134416543574,0.9731659281142294,0.897095027080256,0.9732905982905983,1.0001281078311182,0.00011491017733267217,1.00466765140325
476,"frozenset({90, 86})","frozenset({34, 85})",0.897095027080256,0.9741506646971935,0.897095027080256,1.0,1.026535253980288,0.023189310153477805,inf
477,"frozenset({34, 85})","frozenset({90, 86})",0.9741506646971935,0.897095027080256,0.897095027080256,0.9208996714682841,1.026535253980288,0.023189310153477805,1.3009424212250071
478,"frozenset({34, 86})","frozenset({90, 85})",0.9731659281142294,0.9217134416543574,0.897095027080256,0.9218315203642803,1.0001281078311182,0.00011491017733267217,1.0015105667971687
479,"frozenset({85, 86})","frozenset({90, 34})",0.9753815854258986,0.8980797636632201,0.897095027080256,0.9197375063099444,1.0241156114668295,0.021124563359508075,1.269836403667679
480,frozenset({90}),"frozenset({34, 85, 86})",0.9217134416543574,0.9731659281142294,0.897095027080256,0.9732905982905983,1.0001281078311182,0.00011491017733267217,1.00466765140325
481,frozenset({34}),"frozenset({90, 85, 86})",0.9741506646971935,0.897095027080256,0.897095027080256,0.9208996714682841,1.026535253980288,0.023189310153477805,1.3009424212250071
482,frozenset({85}),"frozenset({90, 34, 86})",1.0,0.897095027080256,0.897095027080256,0.897095027080256,1.0,0.0,1.0
483,frozenset({86}),"frozenset({90, 34, 85})",0.9753815854258986,0.8980797636632201,0.897095027080256,0.9197375063099444,1.0241156114668295,0.021124563359508075,1.269836403667679
484,"frozenset({36, 86, 39})",frozenset({85}),0.5371738060068931,1.0,0.5371738060068931,1.0,1.0,0.0,inf
485,frozenset({85}),"frozenset({36, 86, 39})",1.0,0.5371738060068931,0.5371738060068931,0.5371738060068931,1.0,0.0,1.0
486,"frozenset({90, 36, 39})",frozenset({85}),0.517971442639094,1.0,0.517971442639094,1.0,1.0,0.0,inf
487,"frozenset({90, 85, 39})",frozenset({36}),0.6125061546036435,0.8385032003938946,0.517971442639094,0.8456591639871381,1.0085342114256475,0.004383071742981248,1.046364680781224
488,"frozenset({36, 85, 39})",frozenset({90}),0.5608074839980305,0.9217134416543574,0.517971442639094,0.9236172080772608,1.002065464532541,0.0010676464577483724,1.02492402247916
489,"frozenset({90, 85})","frozenset({36, 39})",0.9217134416543574,0.5608074839980305,0.517971442639094,0.561965811965812,1.002065464532541,0.0010676464577483724,1.0026443779947403
490,"frozenset({90, 39})","frozenset({36, 85})",0.6125061546036435,0.8385032003938946,0.517971442639094,0.8456591639871381,1.0085342114256475,0.004383071742981248,1.046364680781224
491,"frozenset({36, 85})","frozenset({90, 39})",0.8385032003938946,0.6125061546036435,0.517971442639094,0.6177334116265414,1.0085342114256475,0.004383071742981248,1.0136743758986098
492,"frozenset({36, 39})","frozenset({90, 85})",0.5608074839980305,0.9217134416543574,0.517971442639094,0.9236172080772608,1.002065464532541,0.0010676464577483724,1.02492402247916
493,frozenset({90}),"frozenset({36, 85, 39})",0.9217134416543574,0.5608074839980305,0.517971442639094,0.561965811965812,1.002065464532541,0.0010676464577483724,1.0026443779947403
494,frozenset({36}),"frozenset({90, 85, 39})",0.8385032003938946,0.6125061546036435,0.517971442639094,0.6177334116265414,1.0085342114256475,0.004383071742981248,1.0136743758986098
495,frozenset({85}),"frozenset({90, 36, 39})",1.0,0.517971442639094,0.517971442639094,0.517971442639094,1.0,0.0,1.0
496,"frozenset({59, 36, 86})",frozenset({85}),0.5209256523879862,1.0,0.5209256523879862,1.0,1.0,0.0,inf
497,"frozenset({59, 85, 86})",frozenset({36}),0.6134908911866076,0.8385032003938946,0.5209256523879862,0.8491171749598715,1.012658239778919,0.006511576715513168,1.0703458101553576
498,"frozenset({36, 85, 86})",frozenset({59}),0.8148695224027572,0.637124569177745,0.5209256523879862,0.6392749244712991,1.0033750939731132,0.0017522589910546893,1.0059612026982112
499,"frozenset({59, 85})","frozenset({36, 86})",0.637124569177745,0.8148695224027572,0.5209256523879862,0.8176197836166923,1.003375093973113,0.0017522589910546893,1.0150798220797965
500,"frozenset({59, 86})","frozenset({36, 85})",0.6134908911866076,0.8385032003938946,0.5209256523879862,0.8491171749598715,1.012658239778919,0.006511576715513168,1.0703458101553576
501,"frozenset({36, 85})","frozenset({59, 86})",0.8385032003938946,0.6134908911866076,0.5209256523879862,0.6212566059894303,1.012658239778919,0.006511576715513168,1.0205038950530343
502,"frozenset({36, 86})","frozenset({59, 85})",0.8148695224027572,0.637124569177745,0.5209256523879862,0.6392749244712991,1.0033750939731132,0.0017522589910546893,1.0059612026982112
503,frozenset({59}),"frozenset({36, 85, 86})",0.637124569177745,0.8148695224027572,0.5209256523879862,0.8176197836166923,1.003375093973113,0.0017522589910546893,1.0150798220797965
504,frozenset({36}),"frozenset({59, 85, 86})",0.8385032003938946,0.6134908911866076,0.5209256523879862,0.6212566059894303,1.012658239778919,0.006511576715513168,1.0205038950530343
505,frozenset({85}),"frozenset({59, 36, 86})",1.0,0.5209256523879862,0.5209256523879862,0.5209256523879862,1.0,0.0,1.0
506,"frozenset({90, 59, 36})",frozenset({85}),0.5081240768094535,1.0,0.5081240768094535,1.0,1.0,0.0,inf
507,"frozenset({90, 59, 85})",frozenset({36}),0.5829640571147218,0.8385032003938946,0.5081240768094535,0.8716216216216217,1.0394970719398202,0.0193068492041501,1.2579750706159798
508,"frozenset({90, 36, 85})",frozenset({59}),0.7956671590349581,0.637124569177745,0.5081240768094535,0.6386138613861386,1.0023375212328034,0.001184980900425514,1.0041210551519935
509,"frozenset({59, 36, 85})",frozenset({90}),0.5445593303791236,0.9217134416543574,0.5081240768094535,0.9330922242314647,1.0123452496870218,0.006196422220719144,1.1700666693281159
510,"frozenset({90, 59})","frozenset({36, 85})",0.5829640571147218,0.8385032003938946,0.5081240768094535,0.8716216216216217,1.0394970719398202,0.0193068492041501,1.2579750706159798
511,"frozenset({90, 36})","frozenset({59, 85})",0.7956671590349581,0.637124569177745,0.5081240768094535,0.6386138613861386,1.0023375212328034,0.001184980900425514,1.0041210551519935
512,"frozenset({90, 85})","frozenset({59, 36})",0.9217134416543574,0.5445593303791236,0.5081240768094535,0.5512820512820513,1.0123452496870218,0.006196422220719144,1.0149820637265246
513,"frozenset({59, 36})","frozenset({90, 85})",0.5445593303791236,0.9217134416543574,0.5081240768094535,0.9330922242314647,1.0123452496870218,0.006196422220719144,1.1700666693281159
514,"frozenset({59, 85})","frozenset({90, 36})",0.637124569177745,0.7956671590349581,0.5081240768094535,0.7975270479134466,1.0023375212328034,0.001184980900425514,1.0091858633922297
515,"frozenset({36, 85})","frozenset({90, 59})",0.8385032003938946,0.5829640571147218,0.5081240768094535,0.6059894304169113,1.0394970719398202,0.0193068492041501,1.0584384660709818
516,frozenset({90}),"frozenset({59, 36, 85})",0.9217134416543574,0.5445593303791236,0.5081240768094535,0.5512820512820513,1.0123452496870218,0.006196422220719144,1.0149820637265246
517,frozenset({59}),"frozenset({90, 36, 85})",0.637124569177745,0.7956671590349581,0.5081240768094535,0.7975270479134466,1.0023375212328034,0.001184980900425514,1.0091858633922297
518,frozenset({36}),"frozenset({90, 59, 85})",0.8385032003938946,0.5829640571147218,0.5081240768094535,0.6059894304169113,1.0394970719398202,0.0193068492041501,1.0584384660709818
519,frozenset({85}),"frozenset({90, 59, 36})",1.0,0.5081240768094535,0.5081240768094535,0.5081240768094535,1.0,0.0,1.0
520,"frozenset({90, 36, 86})",frozenset({85}),0.7720334810438207,1.0,0.7720334810438207,1.0,1.0,0.0,inf
521,"frozenset({90, 85, 86})",frozenset({36}),0.897095027080256,0.8385032003938946,0.7720334810438207,0.8605927552140504,1.0263440316146426,0.019816429779578537,1.158453420796551
522,"frozenset({36, 85, 86})",frozenset({90}),0.8148695224027572,0.9217134416543574,0.7720334810438207,0.9474320241691843,1.0279030134015028,0.020957289050732908,1.4892442995636597
523,"frozenset({90, 85})","frozenset({36, 86})",0.9217134416543574,0.8148695224027572,0.7720334810438207,0.8376068376068376,1.0279030134015028,0.020957289050732908,1.1400139936251268
524,"frozenset({90, 86})","frozenset({36, 85})",0.897095027080256,0.8385032003938946,0.7720334810438207,0.8605927552140504,1.0263440316146426,0.019816429779578537,1.158453420796551
525,"frozenset({36, 85})","frozenset({90, 86})",0.8385032003938946,0.897095027080256,0.7720334810438207,0.920728126834997,1.0263440316146428,0.019816429779578537,1.2981271769061036
526,"frozenset({36, 86})","frozenset({90, 85})",0.8148695224027572,0.9217134416543574,0.7720334810438207,0.9474320241691843,1.0279030134015028,0.020957289050732908,1.4892442995636597
527,frozenset({90}),"frozenset({36, 85, 86})",0.9217134416543574,0.8148695224027572,0.7720334810438207,0.8376068376068376,1.0279030134015028,0.020957289050732908,1.1400139936251268
528,frozenset({36}),"frozenset({90, 85, 86})",0.8385032003938946,0.897095027080256,0.7720334810438207,0.920728126834997,1.0263440316146428,0.019816429779578537,1.2981271769061036
529,frozenset({85}),"frozenset({90, 36, 86})",1.0,0.7720334810438207,0.7720334810438207,0.7720334810438207,1.0,0.0,1.0
530,"frozenset({90, 86, 39})",frozenset({85}),0.5888724766125062,1.0,0.5888724766125062,1.0,1.0,0.0,inf
531,frozenset({85}),"frozenset({90, 86, 39})",1.0,0.5888724766125062,0.5888724766125062,0.5888724766125062,1.0,0.0,1.0
532,"frozenset({90, 53, 85})",frozenset({86}),0.5672082717872969,0.9753815854258986,0.5672082717872969,1.0,1.0252397778899545,0.013963768384719244,inf
533,"frozenset({90, 85, 86})",frozenset({53}),0.897095027080256,0.5672082717872969,0.5672082717872969,0.632272228320527,1.114709110867179,0.058368551848126615,1.1769351176172316
534,"frozenset({90, 53, 86})",frozenset({85}),0.5672082717872969,1.0,0.5672082717872969,1.0,1.0,0.0,inf
535,"frozenset({53, 85, 86})",frozenset({90}),0.5672082717872969,0.9217134416543574,0.5672082717872969,1.0,1.0849358974358976,0.04440478346340726,inf
